gdp_chg,pop_chg,govt,Apartments,Commercial,Domestic outbuildings,Education,Farm,Healthcare,Houses,Industrial,Retirement village,Sociocultural,Temporary Accommodation,Townhouses
-0.01,0.05,0.4,0.3744547577937126,0.10332170302267184,0.055250835847368195,0.5654975644653413,0.032152816428704066,0.312489914231141,0.09412514460534756,0.07165175719020252,0.43814534608794387,0.46396878348767,0.774172057266051,0.6076917063428112
-0.01,0.05,0.6000000000000001,0.4074551247155556,0.09733958356052888,0.04967298385997619,0.5451376565017148,0.052311489236531214,0.326807540271698,0.09004353204554247,0.07202589639192954,0.5143066482069693,0.4502756434455816,0.750501111421882,0.5999982643190518
-0.01,0.05,0.8,0.4404554916373388,0.09135746409837779,0.04409513152611797,0.5247777485380911,0.07247016204434699,0.3411251663122235,0.08596191948572827,0.07240003559324935,0.5904679503259266,0.4365825034003209,0.7268301655776802,0.5923048222950492
-0.01,0.05,1.0,0.47345585855903605,0.0853753446362233,0.03851727928907968,0.5044178405744865,0.09262883485213537,0.35544279235270604,0.08188030692590824,0.0727741747941413,0.6666292524447552,0.4228893633526446,0.7031592197334642,0.5846113802710354
0.0,-0.02,0.0,-0.013473319392714511,0.11529080458553811,-0.42006299962739385,-0.22213383655805155,-0.008164525696819906,0.28349028517036706,0.017088396283252594,0.070903580930544,0.2858227712790561,0.14262257668806794,0.07738215732804865,-0.12522474681307155
0.0,-0.02,0.2,0.019527047529169117,0.1093086851234257,-0.4256408495919949,-0.24249374452163494,0.011994147110981915,0.2978079112109531,0.01300678372347544,0.07127772013302344,0.3619840733980361,0.12892943665459372,0.05371121148400215,-0.13291818883564932
0.0,-0.02,0.4,0.052527414451045584,0.10332656566129561,-0.4312187007896345,-0.262853652485248,0.03215281991880442,0.31212553725153036,0.008925171163682688,0.071651859335137,0.43814537551706917,0.11523629661643403,0.030040265639884878,-0.1406116308589339
0.0,-0.02,0.6000000000000001,0.08552778137288841,0.09734444619915265,-0.4367965527770265,-0.28321356044887436,0.05231149272663156,0.3264431632920874,0.0048435586038775985,0.07202599853686402,0.5143066776360946,0.10154315657434565,0.0063693197957159775,-0.1483050728826934
0.0,-0.02,0.8,0.11852814829467179,0.09136232673700156,-0.4423744051108847,-0.30357346841249805,0.07247016553444735,0.3407607893326129,0.0007619460440634468,0.07240013773818384,0.5904679797550518,0.08785001652908503,-0.017301626048485896,-0.15599851490669597
0.0,-0.02,1.0,0.15152851521636895,0.08538020727484708,-0.447952257347923,-0.3239333763761027,0.09262883834223573,0.3550784153730955,-0.003319666515756617,0.07277427693907579,0.6666292818738806,0.07415687648140873,-0.04097257189270198,-0.1636919569307097
0.0,-0.01,0.0,0.032605380174372256,0.11529255898128957,-0.030628006918867683,-0.10553281742684872,-0.008164525898674467,0.2837530040695074,0.02919306198619087,0.07090358064003441,0.28582277106188037,0.1781569742113588,0.17979520527371864,-0.03296653678630644
0.0,-0.01,0.2,0.06560574709625594,0.10931043951917714,-0.036205856883468744,-0.1258927253904322,0.01199414690912734,0.29807063011009344,0.02511144942641373,0.07127771984251385,0.3619840731808604,0.16446383417788457,0.15612425942967212,-0.04065997880888424
0.0,-0.01,0.4,0.09860611401813235,0.10332832005704705,-0.04178370808110838,-0.14625263335404523,0.032152819716949846,0.3123882561506707,0.02102983686662098,0.07165185904462741,0.43814537529989345,0.15077069413972494,0.13245331358555484,-0.048353420832168856
0.0,-0.01,0.6000000000000001,0.1316064809399753,0.09734620059490409,-0.04736156006850039,-0.1666125413176717,0.052311492524777,0.32670588219122776,0.016948224306815904,0.07202599824635443,0.5143066774189189,0.1370775540976365,0.10878236774138594,-0.05604686285592837
0.0,-0.01,0.8,0.16460684786175844,0.091364081132753,-0.05293941240235862,-0.18697244928129533,0.07247016533259278,0.34102350823175326,0.012866611747001724,0.07240013744767425,0.5904679795378762,0.12338441405237582,0.08511142189718407,-0.06374030487993092
